resultId,raceId,driverId,constructorId,number_x,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number_y,code,forename,surname,dob,nationality_x,url_x,constructorRef,name,nationality_y,url_y,avg_pitstop,longest_pitstop,shortest_pitstop,pitstops,status
22190,902,18,1,22,6,17,17,17,0.0,55,\N,\N,37,10,1:39.565,195.683,8,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,24860.5,25245,24476,2,Clutch
22191,902,825,1,20,8,\N,R,18,0.0,40,\N,\N,40,14,1:40.108,194.621,8,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,24914.0,25572,24559,3,Clutch
21157,856,813,3,12,16,\N,R,22,0.0,30,\N,\N,26,19,1:44.689,193.086,8,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,19196.0,22035,13984,3,Clutch
20820,842,15,205,21,20,\N,R,20,0.0,31,\N,\N,23,18,1:45.280,189.540,8,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing,25516.0,25516,25516,1,Clutch
22572,927,18,1,22,17,\N,R,17,0.0,41,\N,\N,38,16,1:46.056,188.153,101,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,28151.333333333332,33027,25581,3,Turbo
25525,1079,844,6,16,1,\N,R,20,0.0,27,\N,\N,25,13,1:27.030,193.381,101,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,21794.0,21794,21794,1,Turbo
22259,905,20,9,1,4,\N,R,20,0.0,5,\N,\N,3,20,1:59.505,100.615,101,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,66065.0,66065,66065,1,Turbo
23158,958,18,1,22,8,\N,R,22,0.0,60,\N,\N,9,21,1:26.744,181.817,44,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,20477.666666666668,22718,16486,3,Oil leak
25722,1089,817,1,3,4,\N,R,17,0.0,45,\N,\N,39,12,1:26.603,240.809,44,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,25164.0,25164,25164,1,Oil leak
24584,1028,9,3,88,19,\N,R,19,0.0,31,\N,\N,22,20,1:43.830,191.147,44,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,24164.0,24164,24164,1,Oil leak
23599,979,814,3,40,19,\N,R,18,0.0,60,\N,\N,49,17,1:23.242,189.466,44,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,22399.0,22399,22399,1,Oil leak
21039,851,15,205,21,19,\N,R,24,0.0,17,\N,\N,16,24,1:35.252,165.577,44,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing,23118.0,23118,23118,1,Oil leak
22347,909,826,5,26,8,\N,R,20,0.0,44,\N,\N,34,14,1:22.179,200.372,44,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,20282.0,20313,20251,2,Oil leak
23877,993,839,10,31,13,\N,R,16,0.0,38,\N,\N,36,13,1:22.117,204.074,44,ocon,31,OCO,Esteban,Ocon,1996-09-17,French,http://en.wikipedia.org/wiki/Esteban_Ocon,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,47910.0,47910,47910,1,Oil leak
25265,1066,854,210,47,14,\N,R,20,0.0,32,\N,\N,22,15,1:40.276,209.948,44,mick_schumacher,47,MSC,Mick,Schumacher,1999-03-22,German,http://en.wikipedia.org/wiki/Mick_Schumacher,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team,29996.0,29996,29996,1,Oil leak
23222,961,836,209,94,13,\N,R,20,0.0,26,\N,\N,18,20,1:28.723,235.055,44,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport,25962.0,25962,25962,1,Oil leak
21837,885,815,1,6,7,16,16,16,0.0,72,\N,\N,27,14,1:19.530,151.188,22,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,24672.0,24672,24672,1,Suspension
21774,882,3,131,9,4,\N,R,19,0.0,21,\N,\N,7,19,1:43.378,189.823,22,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,21640.0,22727,19894,3,Suspension
23180,959,13,3,19,10,\N,R,22,0.0,36,\N,\N,31,20,1:21.476,202.101,22,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,27492.5,36395,18590,2,Suspension
23534,976,13,3,19,9,\N,R,16,0.0,25,\N,\N,10,17,1:47.340,201.330,22,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,449052.3333333333,1310671,15033,3,Suspension
21059,852,815,15,17,9,\N,R,20,0.0,27,\N,\N,26,16,1:54.244,220.706,22,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,21354.666666666668,26092,14089,3,Suspension
23378,968,825,4,20,18,\N,R,22,0.0,5,\N,\N,4,20,1:48.601,184.108,22,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,27068.0,27068,27068,1,Suspension
24161,1007,832,4,55,8,\N,R,19,0.0,28,\N,\N,6,12,1:22.386,188.070,22,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,22660.0,22660,22660,1,Suspension
21179,857,13,6,6,6,\N,R,20,0.0,32,\N,\N,19,15,1:30.243,204.447,22,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,21462.0,27619,14919,3,Suspension
21249,860,5,207,20,18,\N,R,18,0.0,38,\N,\N,26,17,1:33.693,203.759,22,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1,25955.0,28888,24397,3,Suspension
22305,907,826,5,26,7,\N,R,22,0.0,24,\N,\N,23,18,1:14.332,209.514,22,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,21906.0,21906,21906,1,Suspension
23092,955,826,5,26,6,\N,R,22,0.0,6,\N,\N,2,22,1:53.167,190.963,22,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,24802.0,24802,24802,1,Suspension
23091,955,832,5,55,18,\N,R,21,0.0,31,\N,\N,31,16,1:48.804,198.621,22,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,21529.0,22028,21030,2,Suspension
24581,1028,842,5,10,10,16,16,16,0.0,54,\N,\N,31,16,1:40.850,196.795,22,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,24227.5,24260,24195,2,Suspension
20919,846,10,166,24,20,\N,R,23,0.0,30,\N,\N,30,22,1:22.102,146.451,22,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing,26827.0,26827,26827,1,Suspension
21396,866,10,206,24,21,21,21,21,0.0,56,\N,\N,47,22,1:21.032,193.745,22,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1,25520.0,25520,25520,1,Suspension
22481,915,820,206,4,20,\N,R,21,0.0,9,\N,\N,8,21,1:48.268,194.450,22,chilton,4,CHI,Max,Chilton,1991-04-21,British,http://en.wikipedia.org/wiki/Max_Chilton,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1,31374.0,31374,31374,1,Suspension
22517,917,817,9,3,9,\N,R,18,0.0,39,\N,\N,30,18,1:15.387,205.770,22,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,23006.0,23141,22871,2,Suspension
22830,941,817,9,3,10,15,15,15,0.0,47,\N,\N,43,10,1:41.888,206.626,22,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing,29732.0,29732,29732,1,Suspension
22734,936,815,10,11,13,\N,R,19,0.0,53,\N,\N,51,16,1:28.499,178.212,22,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India,23238.0,32181,16958,5,Suspension
21494,870,39,164,23,24,\N,R,23,0.0,60,\N,\N,56,24,1:29.506,176.207,22,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing,21645.0,22031,21259,2,Suspension
23393,969,825,210,20,17,\N,R,15,0.0,46,\N,\N,46,7,1:27.568,218.011,22,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,haas,Haas F1 Team,American,http://en.wikipedia.org/wiki/Haas_F1_Team,26762.5,31336,22189,2,Suspension
24604,1029,840,211,18,17,19,19,19,0.0,65,\N,\N,65,10,1:12.603,213.660,22,stroll,18,STR,Lance,Stroll,1998-10-29,Canadian,http://en.wikipedia.org/wiki/Lance_Stroll,racing_point,Racing Point,British,http://en.wikipedia.org/wiki/Racing_Point_F1_Team,24093.5,24841,23346,2,Suspension
24637,1031,826,213,26,13,12,12,12,0.0,69,\N,\N,50,13,1:09.135,224.847,22,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat,alphatauri,AlphaTauri,Italian,http://en.wikipedia.org/wiki/Scuderia_AlphaTauri,21349.0,22769,19656,3,Suspension
25305,1069,842,213,10,8,\N,R,20,0.0,14,\N,\N,12,18,1:42.015,194.547,22,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,alphatauri,AlphaTauri,Italian,http://en.wikipedia.org/wiki/Scuderia_AlphaTauri,23745.0,23745,23745,1,Suspension
25503,1078,842,213,10,7,\N,R,18,0.0,45,\N,\N,38,19,1:34.487,206.199,22,gasly,10,GAS,Pierre,Gasly,1996-02-07,French,http://en.wikipedia.org/wiki/Pierre_Gasly,alphatauri,AlphaTauri,Italian,http://en.wikipedia.org/wiki/Scuderia_AlphaTauri,19275.0,19543,19007,2,Suspension
25344,1071,817,1,3,11,\N,R,19,0.0,49,\N,\N,40,17,1:14.443,208.379,75,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,20306.0,22839,18347,3,Power loss
24464,1022,832,1,55,15,\N,R,19,0.0,1,\N,\N,\N,0,\N,\N,75,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,59291.0,59291,59291,1,Power loss
24423,1020,846,1,4,19,\N,R,18,0.0,25,\N,\N,16,18,1:31.081,180.788,75,norris,4,NOR,Lando,Norris,1999-11-13,British,http://en.wikipedia.org/wiki/Lando_Norris,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,20822.0,21402,20242,2,Power loss
23266,963,825,4,20,14,\N,R,20,0.0,17,\N,\N,3,21,1:43.379,193.025,75,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,30679.0,30679,30679,1,Power loss
24523,1025,20,6,5,3,\N,R,18,0.0,26,\N,\N,16,10,1:38.245,214.288,75,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,29860.0,29860,29860,1,Power loss
22691,933,832,5,55,12,\N,R,16,0.0,35,\N,\N,28,15,1:13.234,212.655,75,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,27638.0,27638,27638,1,Power loss
25524,1079,855,51,24,15,\N,R,19,0.0,28,\N,\N,12,20,1:28.415,190.352,75,zhou,24,ZHO,Guanyu,Zhou,1999-05-30,Chinese,http://en.wikipedia.org/wiki/Guanyu_Zhou,alfa,Alfa Romeo,Swiss,http://en.wikipedia.org/wiki/Alfa_Romeo_in_Formula_One,23109.0,23109,23109,1,Power loss
23494,974,838,1,2,12,\N,R,16,0.0,66,\N,\N,45,15,1:16.665,156.697,3,vandoorne,2,VAN,Stoffel,Vandoorne,1992-03-26,Belgian,http://en.wikipedia.org/wiki/Stoffel_Vandoorne,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren,24768.0,24768,24768,1,Accident
21110,854,30,131,7,8,\N,R,23,0.0,28,\N,\N,26,9,1:53.096,161.480,3,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,29541.5,29610,29473,2,Accident
24420,1020,822,131,77,3,\N,R,15,0.0,56,\N,\N,54,11,1:18.272,210.374,3,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,21223.0,22243,20498,4,Accident
20914,846,813,3,12,8,18,18,18,0.0,73,\N,\N,62,14,1:18.904,152.387,3,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,26077.5,26468,25687,2,Accident
21244,860,813,3,18,8,13,13,13,0.0,57,\N,\N,53,5,1:30.254,211.523,3,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,23296.5,23427,23166,2,Accident
22128,899,822,3,17,13,\N,R,21,0.0,45,\N,\N,43,13,1:16.840,201.879,3,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,23930.5,24166,23695,2,Accident
24881,1043,847,3,63,13,\N,R,16,0.0,51,\N,\N,43,16,1:18.811,224.237,3,russell,63,RUS,George,Russell,1998-02-15,British,http://en.wikipedia.org/wiki/George_Russell_%28racing_driver%29,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,29707.0,29707,29707,1,Accident
25264,1066,849,3,6,18,19,19,19,0.0,47,\N,\N,42,14,1:40.000,210.528,3,latifi,6,LAT,Nicholas,Latifi,1995-06-29,Canadian,http://en.wikipedia.org/wiki/Nicholas_Latifi,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,30056.0,30056,30056,1,Accident
25401,1073,849,3,6,16,\N,R,16,0.0,50,\N,\N,30,15,1:29.293,212.912,3,latifi,6,LAT,Nicholas,Latifi,1995-06-29,Canadian,http://en.wikipedia.org/wiki/Nicholas_Latifi,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,21241.0,21241,21241,1,Accident
22257,905,16,15,99,18,\N,R,18,0.0,23,\N,\N,23,17,1:21.761,147.062,3,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,33207.0,33207,33207,1,Accident
22459,914,16,15,99,14,21,21,21,0.0,40,\N,\N,25,19,1:55.753,180.601,3,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,302413.5,1135797,24314,4,Accident
21372,865,155,15,14,11,\N,R,21,0.0,5,\N,\N,4,21,1:25.480,140.664,3,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,28390.0,28390,28390,1,Accident
20821,842,815,15,17,16,\N,R,21,0.0,23,\N,\N,19,15,1:43.298,193.177,3,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,23597.0,23597,23597,1,Accident
21639,876,815,15,15,8,\N,R,24,0.0,21,\N,\N,17,23,1:32.208,200.091,3,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,22922.0,24508,21336,2,Accident
21863,886,821,15,12,15,20,20,20,0.0,63,\N,\N,52,20,1:19.478,197.533,3,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,21770.5,22017,21524,2,Accident
22254,905,821,15,21,17,\N,R,15,0.0,59,\N,\N,41,15,1:21.146,148.177,3,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,25906.0,25906,25906,1,Accident
23495,974,828,15,9,19,\N,R,17,0.0,63,\N,\N,39,16,1:16.829,156.362,3,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,24949.0,24949,24949,1,Accident
23656,982,828,15,9,20,\N,R,15,0.0,35,\N,\N,35,15,1:52.496,162.085,3,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,36500.0,50617,27591,6,Accident
23980,998,828,15,9,15,\N,R,18,0.0,31,\N,\N,26,14,1:33.675,226.395,3,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,28207.0,28207,28207,1,Accident
23417,970,841,15,36,18,\N,R,19,0.0,3,\N,\N,\N,0,\N,\N,3,giovinazzi,99,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber,29443.0,29443,29443,1,Accident
20939,847,2,4,9,9,\N,R,20,0.0,55,\N,\N,55,20,1:25.135,184.408,3,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,23238.5,23364,23113,2,Accident
23535,976,807,4,27,13,\N,R,17,0.0,24,\N,\N,9,19,1:48.536,199.111,3,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,450180.6666666667,1313641,15638,3,Accident
24421,1020,807,4,27,9,\N,R,16,0.0,39,\N,\N,18,17,1:29.576,183.826,3,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,20958.0,22132,20118,3,Accident
20817,842,808,4,10,8,17,17,17,0.0,52,\N,\N,49,3,1:41.054,197.466,3,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One,24852.0,28694,22680,3,Accident
20917,846,13,6,6,6,\N,R,21,0.0,32,\N,\N,16,17,1:20.202,149.921,3,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,26615.0,26615,26615,1,Accident
21842,885,13,6,4,21,\N,R,21,0.0,28,\N,\N,28,16,1:20.064,150.179,3,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,25331.0,25331,25331,1,Accident
22874,943,20,6,5,3,\N,R,18,0.0,50,\N,\N,48,6,1:21.847,189.309,3,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,25113.0,28070,22156,2,Accident
24000,999,20,6,5,1,\N,R,18,0.0,51,\N,\N,39,6,1:17.290,213.046,3,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,18657.0,18657,18657,1,Accident
24422,1020,844,6,16,10,\N,R,17,0.0,27,\N,\N,17,16,1:27.697,187.764,3,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,20926.666666666668,22102,20317,3,Accident
24783,1038,844,6,16,13,\N,R,18,0.0,23,\N,\N,19,19,1:26.026,242.424,3,leclerc,16,LEC,Charles,Leclerc,1997-10-16,Monegasque,http://en.wikipedia.org/wiki/Charles_Leclerc,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari,24344.0,24344,24344,1,Accident
20895,845,5,205,20,15,\N,R,23,0.0,48,\N,\N,34,19,1:30.618,184.930,3,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing,21631.333333333332,23068,20807,3,Accident
22370,910,154,208,8,14,\N,R,21,0.0,11,\N,\N,7,21,1:46.312,148.352,3,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,23979.0,23979,23979,1,Accident
22832,941,154,208,8,8,\N,R,17,0.0,11,\N,\N,7,18,1:45.266,199.996,3,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,54445.0,54445,54445,1,Accident
22634,930,813,208,13,12,\N,R,19,0.0,45,\N,\N,17,17,1:32.912,180.364,3,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado,lotus_f1,Lotus F1,British,http://en.wikipedia.org/wiki/Lotus_F1,26670.0,32459,22575,3,Accident
20988,849,67,5,18,19,\N,R,21,0.0,25,\N,\N,24,18,1:40.224,211.602,3,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,25449.5,26279,24620,2,Accident
